1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06
1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06
1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06,1.1e-06
