6.9953e-11,7.045e-11,7.0671e-11,7.2607e-11,7.3694e-11,7.4346e-11,7.56e-11,7.6154e-11,7.7405e-11
7.1877e-11,7.2488e-11,7.2793e-11,7.5454e-11,7.5707e-11,7.511e-11,7.519e-11,7.7947e-11,7.8174e-11
7.1475e-11,7.0294e-11,7.3104e-11,7.244e-11,7.4337e-11,7.3488e-11,7.7572e-11,7.782e-11,7.7362e-11
