11.077,11.121,11.165,11.208,11.251,11.293,11.334,11.375,11.415
11.093,11.133,11.173,11.212,11.251,11.289,11.327,11.364,11.401
11.105,11.142,11.179,11.215,11.251,11.286,11.321,11.356,11.39
